,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
0,-4.764778137207031,-4.764774322509766,-4.7647705078125,-4.764766693115234,-4.764762878417969,-4.764759063720703,-4.764754295349121,-4.764750003814697,-4.764745712280273,-4.764740943908691,-4.764735221862793,-4.764729976654053,-4.7647247314453125,-4.764718532562256,-4.764712810516357,-4.764706134796143,-4.764699459075928,-4.764692306518555,-4.76468563079834,-4.764678001403809,-4.764669895172119,-4.7646613121032715,-4.764652729034424,-4.764643669128418,-4.764634132385254,-4.764624118804932,-4.764614105224609,-4.764603137969971,-4.764591693878174,-4.764579772949219,-4.7645673751831055,-4.764554977416992,-4.764541149139404,-4.764527320861816,-4.764512062072754,-4.764496803283691,-4.7644805908203125,-4.764463901519775,-4.764446258544922,-4.76442813873291,-4.764408588409424,-4.764388561248779,-4.764367580413818,-4.764345645904541,-4.764322280883789,-4.764298439025879,-4.764273643493652,-4.764246940612793,-4.764219760894775,-4.764191150665283,-4.764161109924316,-4.764129638671875,-4.764097213745117,-4.764062881469727,-4.764027118682861,-4.763989448547363,-4.763950347900391,-4.763909339904785,-4.763866901397705,-4.763822078704834,-4.76377534866333,-4.763726711273193,-4.763675689697266,-4.763622283935547,-4.763566493988037,-4.763507843017578,-4.763447284698486,-4.763383388519287,-4.763316631317139,-4.763247013092041,-4.763174057006836,-4.763097763061523,-4.7630181312561035,-4.762934684753418,-4.762847900390625,-4.76275634765625,-4.762661457061768,-4.762561798095703,-4.762457847595215,-4.7623491287231445,-4.762235164642334,-4.762116432189941,-4.761991500854492,-4.761861801147461,-4.761725425720215,-4.76158332824707,-4.761434555053711,-4.761279106140137,-4.7611165046691895,-4.760946273803711,-4.760768413543701,-4.760582447052002,-4.760387897491455,-4.760184288024902,-4.759971618652344,-4.759749412536621,-4.759516716003418,-4.759273529052734,-4.759019374847412,-4.758753776550293,-4.758475303649902,-4.758184432983398,-4.757880210876465,-4.757562637329102,-4.757229804992676,-4.756882190704346,-4.756518363952637,-4.756138324737549,-4.755740165710449,-4.755324363708496,-4.754889965057373,-4.754435062408447,-4.753959655761719,-4.753461837768555,-4.752942085266113,-4.752398490905762,-4.751829147338867,-4.751235008239746,-4.750613212585449,-4.74996280670166,-4.7492828369140625,-4.748571872711182,-4.747828483581543,-4.747051239013672,-4.7462382316589355,-4.745388507843018,-4.744499683380127,-4.743570327758789,-4.742599010467529,-4.741583347320557,-4.740521430969238,-4.739411354064941,-4.738250732421875,-4.737037181854248,-4.735768795013428,-4.734442710876465,-4.733056545257568,-4.731607437133789,-4.730093002319336,-4.728509902954102,-4.726855278015137,-4.725125789642334,-4.723318576812744,-4.721429824829102,-4.719456195831299,-4.71739387512207,-4.715238571166992,-4.712986946105957,-4.710634708404541,-4.70817756652832,-4.705610275268555,-4.70292854309082,-4.700127601623535,-4.697202682495117,-4.694148063659668,-4.690958499908447,-4.687627792358398,-4.6841511726379395,-4.680521488189697,-4.676733016967773,-4.672779083251953,-4.6686530113220215,-4.6643476486206055,-4.659855842590332,-4.655170440673828,-4.650283336639404,-4.645186901092529,-4.639873027801514,-4.634333610534668,-4.628559112548828,-4.622541427612305,-4.616271495819092,-4.609739780426025,-4.602936744689941,-4.595852375030518,-4.58847713470459,-4.580801010131836,-4.572813034057617,-4.564503192901611,-4.55586051940918,-4.546874046325684,-4.537533283233643,-4.52782678604126,-4.517743110656738,-4.507272243499756,-4.496401786804199,-4.4851202964782715,-4.47341775894165,-4.461282253265381,-4.448702812194824,-4.4356689453125,-4.4221696853637695,-4.4081950187683105,-4.393734455108643,-4.37877893447876,-4.36331844329834,-4.347344398498535,-4.330848693847656,-4.313823699951172,-4.296262264251709,-4.278158664703369,-4.259507179260254,-4.2403035163879395,-4.22054386138916,-4.200226306915283,-4.179348945617676,-4.157912254333496,-4.135916709899902,-4.1133646965026855,-4.0902605056762695,-4.066608905792236,-4.042417049407959,-4.017693042755127,-3.9924464225769043,-3.966688632965088,-3.9404327869415283,-3.913693904876709,-3.8864877223968506,-3.858832359313965,-3.830747604370117,-3.8022546768188477,-3.7733755111694336,-3.7441349029541016,-3.7145581245422363,-3.6846723556518555,-3.654505729675293,-3.62408709526062,-3.593447208404541,-3.562617301940918,-3.5316295623779297,-3.500516414642334,-3.469311475753784,-3.4380483627319336,-3.4067606925964355,-3.3754825592041016,-3.344247817993164,-3.3130903244018555,-3.28204345703125,-3.2511396408081055,-3.2204113006591797,-3.189889669418335,-3.1596052646636963,-3.129587173461914,-3.0998644828796387,-3.0704634189605713,-3.041410446166992,-3.0127294063568115,-2.984443187713623,-2.956573486328125,-2.929140090942383,-2.902161121368408,-2.8756535053253174,-2.8496320247650146,-2.824110269546509,-2.799099922180176,-2.774611473083496,-2.7506539821624756,-2.727234125137329,-2.7043581008911133,-2.6820297241210938,-2.660252571105957,-2.639028549194336,-2.6183574199676514,-2.598238706588745,-2.5786709785461426,-2.5596508979797363,-2.54117488861084,-2.523238182067871,-2.50583553314209,-2.488960027694702,-2.4726052284240723,-2.4567630290985107,-2.441425323486328,-2.426583766937256,-2.412228584289551,-2.398350715637207,-2.3849403858184814,-2.3719868659973145,-2.359480381011963,-2.347409725189209,-2.3357646465301514,-2.3245341777801514,-2.3137075901031494,-2.3032736778259277,-2.2932214736938477,-2.2835402488708496,-2.274219036102295,-2.265247344970703,-2.2566142082214355,-2.248309373855591,-2.2403221130371094,-2.232642650604248,-2.2252604961395264,-2.218165874481201,-2.2113490104675293,-2.204800605773926,-2.1985113620758057,-2.192471981048584,-2.186673641204834,-2.181107997894287,-2.175766706466675,-2.1706409454345703,-2.1657230854034424,-2.1610054969787598,-2.1564807891845703,-2.1521413326263428,-2.1479804515838623,-2.143990993499756,-2.1401662826538086,-2.136500597000122,-2.1329867839813232,-2.129619598388672,-2.1263928413391113,-2.1233012676239014,-2.1203391551971436,-2.1175014972686768,-2.11478328704834,-2.112179756164551,-2.1096861362457275,-2.1072981357574463,-2.105011224746704,-2.1028213500976562,-2.100724458694458,-2.0987167358398438,-2.096794605255127,-2.094954490661621,-2.0931930541992188,-2.0915067195892334,-2.089892625808716,-2.0883474349975586,-2.0868687629699707,-2.0854532718658447,-2.0840988159179688,-2.0828022956848145,-2.081561803817749,-2.0803744792938232,-2.079238176345825,-2.078151226043701,-2.077110767364502,-2.076115369796753,-2.075162887573242,-2.074251413345337,-2.0733792781829834,-2.072545051574707,-2.071746826171875,-2.0709829330444336,-2.0702521800994873,-2.0695531368255615,-2.0688841342926025,-2.068244457244873,-2.0676321983337402,-2.067046642303467,-2.066486120223999,-2.0659501552581787,-2.0654373168945312,-2.0649466514587402,-2.0644774436950684,-2.064028263092041,-2.063598871231079,-2.063188076019287,-2.0627949237823486,-2.0624189376831055,-2.062059164047241,-2.0617151260375977,-2.0613858699798584,-2.0610709190368652,-2.060769557952881,-2.060481548309326,-2.0602056980133057,-2.0599420070648193,-2.05968976020813,-2.059448480606079,-2.0592174530029297,-2.0589966773986816,-2.0587854385375977,-2.0585830211639404,-2.058389663696289,-2.0582048892974854,-2.058027744293213,-2.057858467102051,-2.057696580886841,-2.057541608810425,-2.0573935508728027,-2.057251453399658,-2.0571157932281494,-2.056986093521118,-2.0568621158599854,-2.0567433834075928,-2.0566294193267822,-2.056520700454712,-2.0564167499542236,-2.0563173294067383,-2.0562219619750977,-2.056130886077881,-2.056043863296509,-2.0559604167938232,-2.0558807849884033,-2.0558042526245117,-2.0557312965393066,-2.05566143989563
1,-4.377969264984131,-4.3803534507751465,-4.382732391357422,-4.385104656219482,-4.387470245361328,-4.389829635620117,-4.392182350158691,-4.394527912139893,-4.396866321563721,-4.399197578430176,-4.401521682739258,-4.403838157653809,-4.406147003173828,-4.408447742462158,-4.410740375518799,-4.41302490234375,-4.415301322937012,-4.417569637298584,-4.41982889175415,-4.422079563140869,-4.424322128295898,-4.4265546798706055,-4.428778648376465,-4.430993556976318,-4.433198928833008,-4.435395240783691,-4.437581539154053,-4.43975830078125,-4.441925048828125,-4.444082260131836,-4.446228981018066,-4.448366165161133,-4.450492858886719,-4.452609062194824,-4.454715251922607,-4.45681095123291,-4.458895683288574,-4.460969924926758,-4.4630327224731445,-4.465085029602051,-4.467126846313477,-4.469157695770264,-4.471177101135254,-4.473185062408447,-4.475182056427002,-4.477168083190918,-4.479142189025879,-4.481104850769043,-4.48305606842041,-4.484995365142822,-4.486923694610596,-4.488840103149414,-4.490744113922119,-4.4926371574401855,-4.494517803192139,-4.496386528015137,-4.49824333190918,-4.500088691711426,-4.5019211769104,-4.503742218017578,-4.505550384521484,-4.507347106933594,-4.509130954742432,-4.510902404785156,-4.512661933898926,-4.51440954208374,-4.516144275665283,-4.517866611480713,-4.519576549530029,-4.521273612976074,-4.522958755493164,-4.524631023406982,-4.5262908935546875,-4.527938365936279,-4.5295729637146,-4.531194686889648,-4.532803535461426,-4.53439998626709,-4.535983562469482,-4.537553787231445,-4.539111137390137,-4.540656089782715,-4.5421881675720215,-4.54370641708374,-4.5452117919921875,-4.546704292297363,-4.548183441162109,-4.549648761749268,-4.551101207733154,-4.552539825439453,-4.553964614868164,-4.555376052856445,-4.556773662567139,-4.558156967163086,-4.559526443481445,-4.5608811378479,-4.562222003936768,-4.5635480880737305,-4.564858913421631,-4.566154956817627,-4.567435264587402,-4.568700313568115,-4.569949150085449,-4.5711822509765625,-4.572399139404297,-4.573598384857178,-4.5747809410095215,-4.5759453773498535,-4.577091217041016,-4.578218936920166,-4.57932710647583,-4.58041524887085,-4.581482887268066,-4.582528591156006,-4.583552837371826,-4.5845537185668945,-4.585530757904053,-4.586482524871826,-4.587408065795898,-4.588306427001953,-4.589176177978516,-4.5900163650512695,-4.590824127197266,-4.591598987579346,-4.592338562011719,-4.59304141998291,-4.593704700469971,-4.594326972961426,-4.594904899597168,-4.595436096191406,-4.595917701721191,-4.596346855163574,-4.596719741821289,-4.59703254699707,-4.597280979156494,-4.597461700439453,-4.597569465637207,-4.597599029541016,-4.597545623779297,-4.597402572631836,-4.597163200378418,-4.5968217849731445,-4.596369743347168,-4.595800399780273,-4.5951032638549805,-4.594270706176758,-4.593291282653809,-4.592155456542969,-4.590850830078125,-4.589364528656006,-4.58768367767334,-4.5857930183410645,-4.583677768707275,-4.581320285797119,-4.5787034034729,-4.575807094573975,-4.572610855102539,-4.569093227386475,-4.565229415893555,-4.5609941482543945,-4.556361198425293,-4.551301002502441,-4.545783042907715,-4.5397748947143555,-4.533242225646973,-4.52614688873291,-4.51845121383667,-4.510113716125488,-4.501091480255127,-4.491338729858398,-4.480808258056641,-4.469449520111084,-4.457211017608643,-4.444039344787598,-4.429878234863281,-4.414670467376709,-4.398357391357422,-4.3808794021606445,-4.362174987792969,-4.342184066772461,-4.320845603942871,-4.298099040985107,-4.273886203765869,-4.24815034866333,-4.220837593078613,-4.191897392272949,-4.161284923553467,-4.128960609436035,-4.09489107131958,-4.059051990509033,-4.021426200866699,-3.982008457183838,-3.940803050994873,-3.897826910018921,-3.8531100749969482,-3.8066959381103516,-3.7586421966552734,-3.7090206146240234,-3.657918930053711,-3.605438232421875,-3.551694631576538,-3.4968175888061523,-3.440948963165283,-3.384242296218872,-3.3268606662750244,-3.2689754962921143,-3.210763931274414,-3.152407169342041,-3.094088554382324,-3.0359904766082764,-2.978292465209961,-2.9211692810058594,-2.864788770675659,-2.809309720993042,-2.754879951477051,-2.70163631439209,-2.6497015953063965,-2.599184989929199,-2.5501816272735596,-2.5027711391448975,-2.457019329071045,-2.4129765033721924,-2.370680332183838,-2.3301539421081543,-2.2914085388183594,-2.254443645477295,-2.2192485332489014,-2.1858022212982178,-2.154075860977173,-2.1240339279174805,-2.095633029937744,-2.0688259601593018,-2.043560743331909,-2.0197818279266357,-1.9974318742752075,-1.9764511585235596,-1.9567790031433105,-1.9383549690246582,-1.9211174249649048,-1.9050064086914062,-1.8899625539779663,-1.8759279251098633,-1.8628451824188232,-1.8506602048873901,-1.8393195867538452,-1.8287725448608398,-1.8189702033996582,-1.809865951538086,-1.8014153242111206,-1.7935762405395508,-1.7863086462020874,-1.7795742750167847,-1.7733376026153564,-1.7675648927688599,-1.7622246742248535,-1.7572863101959229,-1.7527226209640503,-1.7485065460205078,-1.7446141242980957,-1.7410218715667725,-1.7377086877822876,-1.7346543073654175,-1.731839895248413,-1.729248046875,-1.7268625497817993,-1.7246683835983276,-1.7226511240005493,-1.7207976579666138,-1.7190961837768555,-1.7175352573394775,-1.7161040306091309,-1.7147932052612305,-1.7135937213897705,-1.7124963998794556,-1.7114944458007812,-1.7105802297592163,-1.7097467184066772,-1.7089881896972656,-1.708299160003662,-1.7076735496520996,-1.7071069478988647,-1.706594705581665,-1.7061322927474976,-1.7057161331176758,-1.7053426504135132,-1.7050083875656128,-1.7047104835510254,-1.704445481300354,-1.7042113542556763,-1.704005241394043,-1.7038253545761108,-1.7036690711975098,-1.7035349607467651,-1.703420877456665,-1.7033252716064453,-1.7032467126846313,-1.7031837701797485,-1.7031351327896118,-1.7030996084213257,-1.703075885772705,-1.7030630111694336,-1.7030606269836426,-1.7030667066574097,-1.7030818462371826,-1.7031042575836182,-1.7031335830688477,-1.7031692266464233,-1.7032103538513184,-1.7032567262649536,-1.703307867050171,-1.7033631801605225,-1.7034225463867188,-1.7034850120544434,-1.7035506963729858,-1.7036187648773193,-1.7036898136138916,-1.7037625312805176,-1.7038373947143555,-1.703913927078247,-1.7039917707443237,-1.704070806503296,-1.704150915145874,-1.7042319774627686,-1.7043137550354004,-1.7043962478637695,-1.7044790983200073,-1.7045621871948242,-1.7046456336975098,-1.7047291994094849,-1.70481276512146,-1.7048962116241455,-1.704979658126831,-1.7050631046295166,-1.7051459550857544,-1.7052286863327026,-1.7053112983703613,-1.7053930759429932,-1.7054742574691772,-1.7055554389953613,-1.705635905265808,-1.7057158946990967,-1.7057952880859375,-1.7058743238449097,-1.7059519290924072,-1.7060294151306152,-1.7061067819595337,-1.7061829566955566,-1.7062581777572632,-1.7063329219818115,-1.7064071893692017,-1.7064805030822754,-1.7065532207489014,-1.706624984741211,-1.706695795059204,-1.7067663669586182,-1.7068361043930054,-1.7069048881530762,-1.7069733142852783,-1.707040548324585,-1.7071071863174438,-1.7071729898452759,-1.7072384357452393,-1.7073029279708862,-1.707366704940796,-1.7074298858642578,-1.7074921131134033,-1.7075536251068115,-1.7076144218444824,-1.7076746225357056,-1.7077338695526123,-1.7077927589416504,-1.7078509330749512,-1.7079081535339355,-1.7079648971557617,-1.7080210447311401,-1.7080761194229126,-1.7081308364868164,-1.7081849575042725,-1.708238124847412,-1.7082908153533936,-1.7083425521850586,-1.7083944082260132,-1.7084449529647827,-1.7084951400756836,-1.7085444927215576,-1.708593726158142,-1.7086422443389893,-1.7086896896362305,-1.7087368965148926,-1.7087836265563965,-1.708829402923584,-1.708875060081482,-1.708919644355774,-1.7089641094207764,-1.709007978439331,-1.7090508937835693,-1.7090935707092285,-1.709135890007019,-1.7091772556304932,-1.7092186212539673
2,-1.080015778541565,-1.0814653635025024,-1.0829447507858276,-1.0844539403915405,-1.0859934091567993,-1.0875641107559204,-1.0891660451889038,-1.0908000469207764,-1.092466950416565,-1.0941669940948486,-1.0959008932113647,-1.0976694822311401,-1.099472999572754,-1.101312279701233,-1.1031882762908936,-1.1051006317138672,-1.1070512533187866,-1.1090397834777832,-1.1110676527023315,-1.1131349802017212,-1.115242838859558,-1.1173914670944214,-1.1195822954177856,-1.1218152046203613,-1.1240915060043335,-1.1264115571975708,-1.128775954246521,-1.1311862468719482,-1.133642554283142,-1.1361455917358398,-1.1386959552764893,-1.1412951946258545,-1.143942952156067,-1.1466412544250488,-1.1493899822235107,-1.1521902084350586,-1.1550421714782715,-1.1579477787017822,-1.16090726852417,-1.1639211177825928,-1.1669905185699463,-1.1701161861419678,-1.173298954963684,-1.176539421081543,-1.1798386573791504,-1.1831973791122437,-1.1866166591644287,-1.1900969743728638,-1.1936389207839966,-1.1972441673278809,-1.200912594795227,-1.2046453952789307,-1.2084436416625977,-1.2123075723648071,-1.2162384986877441,-1.220236897468567,-1.224303960800171,-1.2284398078918457,-1.2326456308364868,-1.236922264099121,-1.2412699460983276,-1.2456902265548706,-1.2501829862594604,-1.2547494173049927,-1.2593903541564941,-1.2641059160232544,-1.268897294998169,-1.273764967918396,-1.2787092924118042,-1.28373122215271,-1.2888312339782715,-1.294009804725647,-1.2992675304412842,-1.3046045303344727,-1.3100223541259766,-1.3155200481414795,-1.321099042892456,-1.3267590999603271,-1.3325011730194092,-1.338325023651123,-1.3442308902740479,-1.3502190113067627,-1.3562901020050049,-1.362443447113037,-1.3686797618865967,-1.3749988079071045,-1.3814008235931396,-1.3878852128982544,-1.3944522142410278,-1.4011015892028809,-1.4078327417373657,-1.4146459102630615,-1.4215402603149414,-1.4285151958465576,-1.4355708360671997,-1.4427056312561035,-1.4499197006225586,-1.457211971282959,-1.4645812511444092,-1.47202730178833,-1.4795482158660889,-1.487143635749817,-1.49481201171875,-1.502551794052124,-1.510361671447754,-1.5182404518127441,-1.526186227798462,-1.5341975688934326,-1.5422718524932861,-1.550408124923706,-1.5586034059524536,-1.5668561458587646,-1.5751638412475586,-1.5835236310958862,-1.5919333696365356,-1.6003903150558472,-1.6088917255401611,-1.617434024810791,-1.6260149478912354,-1.6346306800842285,-1.6432781219482422,-1.6519536972045898,-1.6606535911560059,-1.6693742275238037,-1.6781115531921387,-1.686861276626587,-1.6956195831298828,-1.7043814659118652,-1.7131428718566895,-1.7218990325927734,-1.730644941329956,-1.7393755912780762,-1.7480862140655518,-1.7567710876464844,-1.7654250860214233,-1.7740422487258911,-1.7826173305511475,-1.7911442518234253,-1.799616813659668,-1.8080291748046875,-1.8163748979568481,-1.8246477842330933,-1.832841157913208,-1.840948462486267,-1.8489627838134766,-1.8568775653839111,-1.8646856546401978,-1.8723797798156738,-1.879953384399414,-1.8873989582061768,-1.8947089910507202,-1.901876449584961,-1.9088935852050781,-1.9157531261444092,-1.922447681427002,-1.9289698600769043,-1.9353117942810059,-1.9414660930633545,-1.9474254846572876,-1.953182339668274,-1.9587290287017822,-1.96405827999115,-1.969163179397583,-1.9740358591079712,-1.9786698818206787,-1.983057975769043,-1.9871928691864014,-1.9910686016082764,-1.9946781396865845,-1.9980154037475586,-2.0010740756988525,-2.0038485527038574,-2.0063328742980957,-2.008521556854248,-2.0104103088378906,-2.011993408203125,-2.0132665634155273,-2.014225959777832,-2.0148677825927734,-2.015188217163086,-2.0151848793029785,-2.0148544311523438,-2.014195442199707,-2.0132057666778564,-2.0118842124938965,-2.0102298259735107,-2.008242607116699,-2.005922555923462,-2.003270387649536,-2.0002870559692383,-1.9969744682312012,-1.9933348894119263,-1.9893710613250732,-1.9850863218307495,-1.9804843664169312,-1.975569725036621,-1.9703471660614014,-1.9648220539093018,-1.9590004682540894,-1.9528888463974,-1.946494221687317,-1.9398237466812134,-1.9328855276107788,-1.9256879091262817,-1.9182398319244385,-1.9105503559112549,-1.9026291370391846,-1.8944860696792603,-1.886131763458252,-1.877576470375061,-1.8688316345214844,-1.8599083423614502,-1.8508176803588867,-1.8415720462799072,-1.8321826457977295,-1.8226617574691772,-1.8130214214324951,-1.8032739162445068,-1.793431282043457,-1.783505916595459,-1.7735100984573364,-1.763455867767334,-1.7533552646636963,-1.743220329284668,-1.733062982559204,-1.7228947877883911,-1.7127273082733154,-1.7025713920593262,-1.6924383640289307,-1.682339072227478,-1.672283411026001,-1.6622819900512695,-1.6523441076278687,-1.642479419708252,-1.6326968669891357,-1.6230053901672363,-1.613412618637085,-1.6039268970489502,-1.594555377960205,-1.5853053331375122,-1.5761833190917969,-1.567195177078247,-1.5583471059799194,-1.5496439933776855,-1.5410912036895752,-1.5326929092407227,-1.5244529247283936,-1.5163753032684326,-1.5084630250930786,-1.5007195472717285,-1.4931466579437256,-1.4857465028762817,-1.4785211086273193,-1.4714715480804443,-1.4645991325378418,-1.457904577255249,-1.451387882232666,-1.445049524307251,-1.4388892650604248,-1.4329063892364502,-1.427100419998169,-1.4214701652526855,-1.416014552116394,-1.4107321500778198,-1.4056214094161987,-1.4006801843643188,-1.395906925201416,-1.3912990093231201,-1.3868547677993774,-1.3825709819793701,-1.3784456253051758,-1.3744759559631348,-1.370659351348877,-1.3669922351837158,-1.36347234249115,-1.3600964546203613,-1.3568615913391113,-1.353764533996582,-1.3508023023605347,-1.347970962524414,-1.3452683687210083,-1.3426905870437622,-1.340234637260437,-1.3378971815109253,-1.3356752395629883,-1.3335652351379395,-1.331563949584961,-1.329668402671814,-1.3278756141662598,-1.3261818885803223,-1.3245846033096313,-1.3230804204940796,-1.3216664791107178,-1.3203397989273071,-1.3190973997116089,-1.3179360628128052,-1.3168538808822632,-1.3158470392227173,-1.314913034439087,-1.3140496015548706,-1.3132539987564087,-1.3125231266021729,-1.3118555545806885,-1.3112478256225586,-1.3106977939605713,-1.3102035522460938,-1.3097623586654663,-1.3093724250793457,-1.309031367301941,-1.3087366819381714,-1.3084869384765625,-1.3082802295684814,-1.3081142902374268,-1.3079869747161865,-1.3078973293304443,-1.3078429698944092,-1.3078224658966064,-1.3078339099884033,-1.3078759908676147,-1.307947039604187,-1.308045744895935,-1.3081704378128052,-1.3083200454711914,-1.30849289894104,-1.3086878061294556,-1.308903694152832,-1.3091391324996948,-1.3093931674957275,-1.3096646070480347,-1.3099521398544312,-1.310255527496338,-1.310572624206543,-1.3109036684036255,-1.3112467527389526,-1.3116017580032349,-1.311967134475708,-1.3123427629470825,-1.312727451324463,-1.3131206035614014,-1.313521385192871,-1.3139292001724243,-1.3143434524536133,-1.3147636651992798,-1.3151887655258179,-1.3156187534332275,-1.3160526752471924,-1.3164901733398438,-1.3169307708740234,-1.3173738718032837,-1.3178189992904663,-1.3182661533355713,-1.3187146186828613,-1.3191641569137573,-1.3196135759353638,-1.320063591003418,-1.3205134868621826,-1.3209632635116577,-1.3214119672775269,-1.3218597173690796,-1.3223063945770264,-1.3227511644363403,-1.3231946229934692,-1.3236355781555176,-1.3240747451782227,-1.3245118856430054,-1.3249460458755493,-1.325377345085144,-1.325805902481079,-1.3262317180633545,-1.3266538381576538,-1.3270728588104248,-1.3274883031845093,-1.3279004096984863,-1.3283088207244873,-1.3287131786346436,-1.3291140794754028,-1.329511046409607,-1.3299037218093872,-1.330292820930481,-1.3306772708892822,-1.3310579061508179,-1.3314341306686401,-1.331805944442749,-1.3321739435195923,-1.3325371742248535,-1.3328962326049805,-1.3332507610321045,-1.3336012363433838,-1.3339468240737915,-1.334288239479065,-1.334625005722046,-1.3349575996398926,-1.3352857828140259,-1.3356093168258667,-1.3359285593032837,-1.3362432718276978,-1.336553692817688,-1.3368595838546753,-1.3371610641479492,-1.3374582529067993
